BTLHDX3, 7.2800, 4.4800, {0.0000 -0.4000} {7.2800 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {7.2800 4.4800} {7.2800 0.0000}
BTLHDX4, 7.8400, 4.4800, {0.0000 -0.4000} {7.8400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {7.8400 4.4800} {7.8400 0.0000}
BTLHDX6, 8.4000, 4.4800, {0.0000 -0.4000} {8.4000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {8.4000 4.4800} {8.4000 0.0000}
BTLHDX8, 10.0800, 4.4800, {0.0000 -0.4000} {10.0800 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {10.0800 4.4800} {10.0800 0.0000}
BUHDX0, 2.2400, 4.4800, {0.0000 -0.4000} {2.2400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {2.2400 4.4800} {2.2400 0.0000}
BUHDX12, 11.2000, 4.4800, {0.0000 -0.4000} {11.2000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {11.2000 4.4800} {11.2000 0.0000}
BUHDX1, 2.2400, 4.4800, {0.0000 -0.4000} {2.2400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {2.2400 4.4800} {2.2400 0.0000}
BUHDX2, 2.8000, 4.4800, {0.0000 -0.4000} {2.8000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {2.8000 4.4800} {2.8000 0.0000}
BUHDX3, 3.9200, 4.4800, {0.0000 -0.4000} {3.9200 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {3.9200 4.4800} {3.9200 0.0000}
BUHDX4, 4.4800, 4.4800, {0.0000 -0.4000} {4.4800 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {4.4800 4.4800} {4.4800 0.0000}
BUHDX6, 6.1600, 4.4800, {0.0000 -0.4000} {6.1600 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {6.1600 4.4800} {6.1600 0.0000}
BUHDX8, 7.8400, 4.4800, {0.0000 -0.4000} {7.8400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {7.8400 4.4800} {7.8400 0.0000}
CAGHDX0, 5.0400, 4.4800, {0.0000 -0.4000} {5.0400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {5.0400 4.4800} {5.0400 0.0000}
CAGHDX1, 5.0400, 4.4800, {0.0000 -0.4000} {5.0400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {5.0400 4.4800} {5.0400 0.0000}
CAGHDX2, 5.6000, 4.4800, {0.0000 -0.4000} {5.6000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {5.6000 4.4800} {5.6000 0.0000}
CAGHDX4, 7.2800, 4.4800, {0.0000 -0.4000} {7.2800 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {7.2800 4.4800} {7.2800 0.0000}
DFFHDX0, 11.2000, 4.4800, {0.0000 -0.4000} {11.2000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {11.2000 4.4800} {11.2000 0.0000}
DFFHDX1, 11.2000, 4.4800, {0.0000 -0.4000} {11.2000 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {11.2000 4.4800} {11.2000 0.0000}
DFFHDX2, 12.3200, 4.4800, {0.0000 -0.4000} {12.3200 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {12.3200 4.4800} {12.3200 0.0000}
DFFHDX4, 15.1200, 4.4800, {0.0000 -0.4000} {15.1200 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {15.1200 4.4800} {15.1200 0.0000}
DFFQHDX0, 10.0800, 4.4800, {0.0000 -0.4000} {10.0800 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {10.0800 4.4800} {10.0800 0.0000}
DFFQHDX1, 10.0800, 4.4800, {0.0000 -0.4000} {10.0800 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {10.0800 4.4800} {10.0800 0.0000}
DFFQHDX2, 10.6400, 4.4800, {0.0000 -0.4000} {10.6400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {10.6400 4.4800} {10.6400 0.0000}
DFFQHDX4, 11.7600, 4.4800, {0.0000 -0.4000} {11.7600 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {11.7600 4.4800} {11.7600 0.0000}
DFFRHDX0, 13.4400, 4.4800, {0.0000 -0.4000} {13.4400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {13.4400 4.4800} {13.4400 0.0000}
DFFRHDX1, 13.4400, 4.4800, {0.0000 -0.4000} {13.4400 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {13.4400 4.4800} {13.4400 0.0000}
DFFRHDX2, 14.5600, 4.4800, {0.0000 -0.4000} {14.5600 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {14.5600 4.4800} {14.5600 0.0000}
DFFRHDX4, 17.3600, 4.4800, {0.0000 -0.4000} {17.3600 4.8800}, {0.0000 0.0000} {0.0000 4.4800} {17.3600 4.4800} {17.3600 0.0000}
